Snapshot_Date,EmployeeID,Division,Season_Label,Monthly_Stress_Score,Workload_Volume, Column E AND f CAN CALCUALATE USING LLMS
01/04/2025,EMP1410,Procurement,Ramadan / Raya,3.74,59,
01/05/2025,EMP1410,Procurement,Normal Operations,2.53,59,
01/06/2025,EMP1410,Procurement,Normal Operations,3.82,47,
01/07/2025,EMP1410,Procurement,Normal Operations,2.69,57,
01/08/2025,EMP1410,Procurement,Normal Operations,2.8,50,
01/09/2025,EMP1410,Procurement,Normal Operations,2.7,57,
01/10/2025,EMP1410,Procurement,Normal Operations,3.04,58,
01/11/2025,EMP1410,Procurement,11.11 Mega Sale,3.07,61,
01/12/2025,EMP1410,Procurement,Year End Closing,4.68,46,
01/01/2025,EMP1411,Procurement,CNY / Year End,4.7,49,
01/02/2025,EMP1411,Procurement,CNY / Year End,4.05,51,
01/03/2025,EMP1411,Procurement,Ramadan / Raya,3.95,49,
01/04/2025,EMP1411,Procurement,Ramadan / Raya,3.43,56,
01/05/2025,EMP1411,Procurement,Normal Operations,2.73,49,
01/06/2025,EMP1411,Procurement,Normal Operations,2.64,50,
01/07/2025,EMP1411,Procurement,Normal Operations,2.81,46,
01/08/2025,EMP1411,Procurement,Normal Operations,3.27,46,
01/09/2025,EMP1411,Procurement,Normal Operations,2.73,54,
01/10/2025,EMP1411,Procurement,Normal Operations,3.04,58,
01/11/2025,EMP1411,Procurement,11.11 Mega Sale,2.9,57,
01/12/2025,EMP1411,Procurement,Year End Closing,3.76,51,
01/01/2025,EMP1412,HR,CNY / Year End,3.69,49,
01/02/2025,EMP1412,HR,CNY / Year End,4.12,50,
01/03/2025,EMP1412,HR,Ramadan / Raya,4.04,49,
01/04/2025,EMP1412,HR,Ramadan / Raya,2.77,55,
01/05/2025,EMP1412,HR,Normal Operations,3.26,51,
01/06/2025,EMP1412,HR,Normal Operations,2.57,55,
01/07/2025,EMP1412,HR,Normal Operations,3.07,55,
01/08/2025,EMP1412,HR,Normal Operations,3.37,51,
01/09/2025,EMP1412,HR,Normal Operations,3.75,56,
01/10/2025,EMP1412,HR,Normal Operations,2.75,50,
01/11/2025,EMP1412,HR,11.11 Mega Sale,3.69,63,
01/12/2025,EMP1412,HR,Year End Closing,4.65,54,
01/01/2025,EMP1413,Digital,CNY / Year End,4,59,
01/02/2025,EMP1413,Digital,CNY / Year End,3.16,50,
01/03/2025,EMP1413,Digital,Ramadan / Raya,4.09,58,
01/04/2025,EMP1413,Digital,Ramadan / Raya,3.15,53,
01/05/2025,EMP1413,Digital,Normal Operations,2.01,56,
01/06/2025,EMP1413,Digital,Normal Operations,2.48,59,
01/07/2025,EMP1413,Digital,Normal Operations,2.93,50,
01/08/2025,EMP1413,Digital,Normal Operations,2.9,55,
01/09/2025,EMP1413,Digital,Normal Operations,2.92,48,
01/10/2025,EMP1413,Digital,Normal Operations,2.99,48,
01/11/2025,EMP1413,Digital,11.11 Mega Sale,3.36,62,
01/12/2025,EMP1413,Digital,Year End Closing,4.84,49,
01/01/2025,EMP1414,Sales,CNY / Year End,2.64,52,
01/02/2025,EMP1414,Sales,CNY / Year End,3.41,55,
01/03/2025,EMP1414,Sales,Ramadan / Raya,4.06,54,
01/04/2025,EMP1414,Sales,Ramadan / Raya,3.38,56,
01/05/2025,EMP1414,Sales,Normal Operations,3.86,48,
01/06/2025,EMP1414,Sales,Normal Operations,2.77,47,
01/07/2025,EMP1414,Sales,Normal Operations,2.45,48,
01/08/2025,EMP1414,Sales,Normal Operations,2.95,49,
01/09/2025,EMP1414,Sales,Normal Operations,2.95,48,
01/10/2025,EMP1414,Sales,Normal Operations,2.56,58,
01/11/2025,EMP1414,Sales,11.11 Mega Sale,3.28,61,
01/12/2025,EMP1414,Sales,Year End Closing,4.83,54,
01/01/2025,EMP1415,Procurement,CNY / Year End,5.47,49,
01/02/2025,EMP1415,Procurement,CNY / Year End,4.64,55,
01/03/2025,EMP1415,Procurement,Ramadan / Raya,4.34,57,
01/04/2025,EMP1415,Procurement,Ramadan / Raya,4.49,48,
01/05/2025,EMP1415,Procurement,Normal Operations,2.98,52,
01/06/2025,EMP1415,Procurement,Normal Operations,2.68,48,
01/07/2025,EMP1415,Procurement,Normal Operations,2.19,58,
01/08/2025,EMP1415,Procurement,Normal Operations,2.51,53,
01/09/2025,EMP1415,Procurement,Normal Operations,2.54,55,
01/10/2025,EMP1415,Procurement,Normal Operations,2.1,49,
01/11/2025,EMP1415,Procurement,11.11 Mega Sale,3.95,60,
01/12/2025,EMP1415,Procurement,Year End Closing,3.98,54,
01/01/2025,EMP1416,Procurement,CNY / Year End,3.65,59,
01/02/2025,EMP1416,Procurement,CNY / Year End,4.87,50,
01/03/2025,EMP1416,Procurement,Ramadan / Raya,4.14,48,
01/04/2025,EMP1416,Procurement,Ramadan / Raya,2.9,46,
01/05/2025,EMP1416,Procurement,Normal Operations,3.04,52,
01/06/2025,EMP1416,Procurement,Normal Operations,3.41,55,
01/07/2025,EMP1416,Procurement,Normal Operations,3.56,54,
01/08/2025,EMP1416,Procurement,Normal Operations,3.27,46,
01/09/2025,EMP1416,Procurement,Normal Operations,2.6,49,
01/10/2025,EMP1416,Procurement,Normal Operations,2.64,58,
01/11/2025,EMP1416,Procurement,11.11 Mega Sale,3.24,65,
01/12/2025,EMP1416,Procurement,Year End Closing,3.95,53,
01/01/2025,EMP1417,Digital,CNY / Year End,3.01,56,
01/02/2025,EMP1417,Digital,CNY / Year End,3.53,47,
01/03/2025,EMP1417,Digital,Ramadan / Raya,3.12,59,
01/04/2025,EMP1417,Digital,Ramadan / Raya,3.74,55,
01/05/2025,EMP1417,Digital,Normal Operations,3.35,57,
01/06/2025,EMP1417,Digital,Normal Operations,3.36,52,
01/07/2025,EMP1417,Digital,Normal Operations,2.69,53,
01/08/2025,EMP1417,Digital,Normal Operations,3.37,51,
01/09/2025,EMP1417,Digital,Normal Operations,3.32,55,
01/10/2025,EMP1417,Digital,Normal Operations,3.57,45,
01/11/2025,EMP1417,Digital,11.11 Mega Sale,2.92,67,
01/12/2025,EMP1417,Digital,Year End Closing,4.28,53,
01/01/2025,EMP1418,Sales,CNY / Year End,3.59,47,
01/02/2025,EMP1418,Sales,CNY / Year End,3.28,45,
01/03/2025,EMP1418,Sales,Ramadan / Raya,3.6,58,
01/04/2025,EMP1418,Sales,Ramadan / Raya,2.69,57,
01/05/2025,EMP1418,Sales,Normal Operations,2.77,54,
01/06/2025,EMP1418,Sales,Normal Operations,3.15,45,
01/07/2025,EMP1418,Sales,Normal Operations,2.89,59,
01/08/2025,EMP1418,Sales,Normal Operations,3.16,45,
01/09/2025,EMP1418,Sales,Normal Operations,2.94,56,
01/10/2025,EMP1418,Sales,Normal Operations,2.26,58,
01/11/2025,EMP1418,Sales,11.11 Mega Sale,3.99,66,
01/12/2025,EMP1418,Sales,Year End Closing,5.31,58,
01/01/2025,EMP1419,Procurement,CNY / Year End,4.17,56,
01/02/2025,EMP1419,Procurement,CNY / Year End,4.51,49,
01/03/2025,EMP1419,Procurement,Ramadan / Raya,3.43,48,
01/04/2025,EMP1419,Procurement,Ramadan / Raya,2.95,57,
01/05/2025,EMP1419,Procurement,Normal Operations,2.48,55,
01/06/2025,EMP1419,Procurement,Normal Operations,2.61,49,
01/07/2025,EMP1419,Procurement,Normal Operations,3.34,53,
01/08/2025,EMP1419,Procurement,Normal Operations,2.64,45,
01/09/2025,EMP1419,Procurement,Normal Operations,2.76,49,
01/10/2025,EMP1419,Procurement,Normal Operations,2.99,56,
01/11/2025,EMP1419,Procurement,11.11 Mega Sale,3.81,56,
01/12/2025,EMP1419,Procurement,Year End Closing,4.21,54,
01/01/2025,EMP1420,Procurement,CNY / Year End,5.54,45,
01/02/2025,EMP1420,Procurement,CNY / Year End,4.97,53,
01/03/2025,EMP1420,Procurement,Ramadan / Raya,4.02,55,
01/04/2025,EMP1420,Procurement,Ramadan / Raya,3.35,57,
01/05/2025,EMP1420,Procurement,Normal Operations,2.77,49,
01/06/2025,EMP1420,Procurement,Normal Operations,3.55,52,
01/07/2025,EMP1420,Procurement,Normal Operations,3.48,58,
01/08/2025,EMP1420,Procurement,Normal Operations,3.01,50,
01/09/2025,EMP1420,Procurement,Normal Operations,3.93,54,
01/10/2025,EMP1420,Procurement,Normal Operations,3.12,49,
01/11/2025,EMP1420,Procurement,11.11 Mega Sale,3.24,56,
01/12/2025,EMP1420,Procurement,Year End Closing,3.95,51,
01/01/2025,EMP1421,Operations,CNY / Year End,3.58,58,
01/02/2025,EMP1421,Operations,CNY / Year End,3.47,49,
01/03/2025,EMP1421,Operations,Ramadan / Raya,3.3,51,
01/04/2025,EMP1421,Operations,Ramadan / Raya,3.4,49,
01/05/2025,EMP1421,Operations,Normal Operations,3.34,51,
01/06/2025,EMP1421,Operations,Normal Operations,2.72,47,
01/07/2025,EMP1421,Operations,Normal Operations,3.15,56,
01/08/2025,EMP1421,Operations,Normal Operations,3.47,50,
01/09/2025,EMP1421,Operations,Normal Operations,3.54,50,
01/10/2025,EMP1421,Operations,Normal Operations,3.92,47,
01/11/2025,EMP1421,Operations,11.11 Mega Sale,6.95,91,
01/12/2025,EMP1421,Operations,Year End Closing,3.77,48,
01/01/2025,EMP1422,Procurement,CNY / Year End,4.47,50,
01/02/2025,EMP1422,Procurement,CNY / Year End,5.21,53,
01/03/2025,EMP1422,Procurement,Ramadan / Raya,3.8,53,
01/04/2025,EMP1422,Procurement,Ramadan / Raya,2.91,55,
01/05/2025,EMP1422,Procurement,Normal Operations,3.3,51,
01/06/2025,EMP1422,Procurement,Normal Operations,2.71,54,
01/07/2025,EMP1422,Procurement,Normal Operations,2.91,56,
01/08/2025,EMP1422,Procurement,Normal Operations,2.6,50,
01/09/2025,EMP1422,Procurement,Normal Operations,1.55,47,
01/10/2025,EMP1422,Procurement,Normal Operations,2.5,57,
01/11/2025,EMP1422,Procurement,11.11 Mega Sale,3.93,62,
01/12/2025,EMP1422,Procurement,Year End Closing,3.89,53,
01/01/2025,EMP1423,Operations,CNY / Year End,3.69,55,
01/02/2025,EMP1423,Operations,CNY / Year End,4.15,52,
01/03/2025,EMP1423,Operations,Ramadan / Raya,3.23,54,
01/04/2025,EMP1423,Operations,Ramadan / Raya,4.92,54,
01/05/2025,EMP1423,Operations,Normal Operations,3.43,56,
01/06/2025,EMP1423,Operations,Normal Operations,3.43,46,
01/07/2025,EMP1423,Operations,Normal Operations,3.09,52,
01/08/2025,EMP1423,Operations,Normal Operations,3.1,48,
01/09/2025,EMP1423,Operations,Normal Operations,3.77,45,
01/10/2025,EMP1423,Operations,Normal Operations,3.12,49,
01/11/2025,EMP1423,Operations,11.11 Mega Sale,6.57,89,
01/12/2025,EMP1423,Operations,Year End Closing,3.8,45,
01/01/2025,EMP1424,Operations,CNY / Year End,3.31,51,
01/02/2025,EMP1424,Operations,CNY / Year End,4.15,53,
01/03/2025,EMP1424,Operations,Ramadan / Raya,2.72,53,
01/04/2025,EMP1424,Operations,Ramadan / Raya,3.84,48,
01/05/2025,EMP1424,Operations,Normal Operations,3.22,55,
01/06/2025,EMP1424,Operations,Normal Operations,2.75,55,
01/07/2025,EMP1424,Operations,Normal Operations,2.8,47,
01/08/2025,EMP1424,Operations,Normal Operations,3.18,56,
01/09/2025,EMP1424,Operations,Normal Operations,3.38,53,
01/10/2025,EMP1424,Operations,Normal Operations,2.7,59,
01/11/2025,EMP1424,Operations,11.11 Mega Sale,7.01,85,
01/12/2025,EMP1424,Operations,Year End Closing,3.25,47,
01/01/2025,EMP1425,Digital,CNY / Year End,2.63,56,
01/02/2025,EMP1425,Digital,CNY / Year End,2.94,51,
01/03/2025,EMP1425,Digital,Ramadan / Raya,3.43,55,
01/04/2025,EMP1425,Digital,Ramadan / Raya,3.84,56,
01/05/2025,EMP1425,Digital,Normal Operations,2.92,55,
01/06/2025,EMP1425,Digital,Normal Operations,3.03,52,
01/07/2025,EMP1425,Digital,Normal Operations,3.78,45,
01/08/2025,EMP1425,Digital,Normal Operations,3.09,58,
01/09/2025,EMP1425,Digital,Normal Operations,2.46,50,
01/10/2025,EMP1425,Digital,Normal Operations,3.01,55,
01/11/2025,EMP1425,Digital,11.11 Mega Sale,3.52,68,
01/12/2025,EMP1425,Digital,Year End Closing,4.32,57,
01/01/2025,EMP1426,Digital,CNY / Year End,3.5,53,
01/02/2025,EMP1426,Digital,CNY / Year End,3.56,52,
01/03/2025,EMP1426,Digital,Ramadan / Raya,2.55,52,
01/04/2025,EMP1426,Digital,Ramadan / Raya,3.31,50,
01/05/2025,EMP1426,Digital,Normal Operations,3.36,51,
01/06/2025,EMP1426,Digital,Normal Operations,2.71,47,
01/07/2025,EMP1426,Digital,Normal Operations,2.24,48,
01/08/2025,EMP1426,Digital,Normal Operations,2.85,48,
01/09/2025,EMP1426,Digital,Normal Operations,2.88,53,
01/10/2025,EMP1426,Digital,Normal Operations,3.25,58,
01/11/2025,EMP1426,Digital,11.11 Mega Sale,2.93,60,
01/12/2025,EMP1426,Digital,Year End Closing,3.18,59,
01/01/2025,EMP1427,Operations,CNY / Year End,3.35,48,
01/02/2025,EMP1427,Operations,CNY / Year End,4.45,58,
01/03/2025,EMP1427,Operations,Ramadan / Raya,3.74,50,
01/04/2025,EMP1427,Operations,Ramadan / Raya,3.72,47,
01/05/2025,EMP1427,Operations,Normal Operations,3.01,57,
01/06/2025,EMP1427,Operations,Normal Operations,2.59,56,
01/07/2025,EMP1427,Operations,Normal Operations,2.99,50,
01/08/2025,EMP1427,Operations,Normal Operations,2.87,50,
01/09/2025,EMP1427,Operations,Normal Operations,2.94,50,
01/10/2025,EMP1427,Operations,Normal Operations,2.49,47,
01/11/2025,EMP1427,Operations,11.11 Mega Sale,6.8,97,
01/12/2025,EMP1427,Operations,Year End Closing,3.35,53,
01/01/2025,EMP1428,Procurement,CNY / Year End,4.47,50,
01/02/2025,EMP1428,Procurement,CNY / Year End,3.97,46,
01/03/2025,EMP1428,Procurement,Ramadan / Raya,3.67,51,
01/04/2025,EMP1428,Procurement,Ramadan / Raya,3.96,53,
01/05/2025,EMP1428,Procurement,Normal Operations,2.28,58,
01/06/2025,EMP1428,Procurement,Normal Operations,3.49,57,
01/07/2025,EMP1428,Procurement,Normal Operations,3.5,49,
01/08/2025,EMP1428,Procurement,Normal Operations,3.27,56,
01/09/2025,EMP1428,Procurement,Normal Operations,2.2,52,
01/10/2025,EMP1428,Procurement,Normal Operations,3.16,48,
01/11/2025,EMP1428,Procurement,11.11 Mega Sale,3.36,65,
01/12/2025,EMP1428,Procurement,Year End Closing,4.36,56,
01/01/2025,EMP1429,Procurement,CNY / Year End,3.63,56,
01/02/2025,EMP1429,Procurement,CNY / Year End,4.24,56,
01/03/2025,EMP1429,Procurement,Ramadan / Raya,3.85,50,
01/04/2025,EMP1429,Procurement,Ramadan / Raya,3.67,56,
01/05/2025,EMP1429,Procurement,Normal Operations,3.64,56,
01/06/2025,EMP1429,Procurement,Normal Operations,3.75,45,
01/07/2025,EMP1429,Procurement,Normal Operations,3.18,56,
01/08/2025,EMP1429,Procurement,Normal Operations,3.14,57,
01/09/2025,EMP1429,Procurement,Normal Operations,2.66,56,
01/10/2025,EMP1429,Procurement,Normal Operations,2.67,59,
01/11/2025,EMP1429,Procurement,11.11 Mega Sale,3.6,69,
01/12/2025,EMP1429,Procurement,Year End Closing,4.07,45,
01/01/2025,EMP1430,Procurement,CNY / Year End,5.02,47,
01/02/2025,EMP1430,Procurement,CNY / Year End,4.74,50,
01/03/2025,EMP1430,Procurement,Ramadan / Raya,3.54,45,
01/04/2025,EMP1430,Procurement,Ramadan / Raya,2.98,52,
01/05/2025,EMP1430,Procurement,Normal Operations,1.98,50,
01/06/2025,EMP1430,Procurement,Normal Operations,3.77,50,
01/07/2025,EMP1430,Procurement,Normal Operations,2.33,46,
01/08/2025,EMP1430,Procurement,Normal Operations,2.21,49,
01/09/2025,EMP1430,Procurement,Normal Operations,3.3,52,
01/10/2025,EMP1430,Procurement,Normal Operations,2.02,48,
01/11/2025,EMP1430,Procurement,11.11 Mega Sale,2.64,69,
01/12/2025,EMP1430,Procurement,Year End Closing,3.57,49,
01/01/2025,EMP1431,Sales,CNY / Year End,3.52,55,
01/02/2025,EMP1431,Sales,CNY / Year End,2.86,54,
01/03/2025,EMP1431,Sales,Ramadan / Raya,3.3,45,
01/04/2025,EMP1431,Sales,Ramadan / Raya,2.3,59,
01/05/2025,EMP1431,Sales,Normal Operations,3.2,53,
01/06/2025,EMP1431,Sales,Normal Operations,1.74,59,
01/07/2025,EMP1431,Sales,Normal Operations,3.11,59,
01/08/2025,EMP1431,Sales,Normal Operations,3.7,54,
01/09/2025,EMP1431,Sales,Normal Operations,3.67,48,
01/10/2025,EMP1431,Sales,Normal Operations,3.04,49,
01/11/2025,EMP1431,Sales,11.11 Mega Sale,4.09,58,
01/12/2025,EMP1431,Sales,Year End Closing,5.43,53,
01/01/2025,EMP1432,Sales,CNY / Year End,3.36,54,
01/02/2025,EMP1432,Sales,CNY / Year End,3.71,57,
01/03/2025,EMP1432,Sales,Ramadan / Raya,2.92,46,
01/04/2025,EMP1432,Sales,Ramadan / Raya,3.08,49,
01/05/2025,EMP1432,Sales,Normal Operations,3.15,46,
01/06/2025,EMP1432,Sales,Normal Operations,3.59,54,
01/07/2025,EMP1432,Sales,Normal Operations,4.15,45,
01/08/2025,EMP1432,Sales,Normal Operations,3.21,54,
01/09/2025,EMP1432,Sales,Normal Operations,3.55,53,
01/10/2025,EMP1432,Sales,Normal Operations,2.82,51,
01/11/2025,EMP1432,Sales,11.11 Mega Sale,3.57,59,
01/12/2025,EMP1432,Sales,Year End Closing,4.77,46,
01/01/2025,EMP1433,Sales,CNY / Year End,4.35,51,
01/02/2025,EMP1433,Sales,CNY / Year End,4.29,54,
01/03/2025,EMP1433,Sales,Ramadan / Raya,3.08,50,
01/04/2025,EMP1433,Sales,Ramadan / Raya,3.66,53,
01/05/2025,EMP1433,Sales,Normal Operations,3.21,50,
01/06/2025,EMP1433,Sales,Normal Operations,3.82,52,
01/07/2025,EMP1433,Sales,Normal Operations,3.34,49,
01/08/2025,EMP1433,Sales,Normal Operations,2.9,45,
01/09/2025,EMP1433,Sales,Normal Operations,2.56,48,
01/10/2025,EMP1433,Sales,Normal Operations,2.46,51,
01/11/2025,EMP1433,Sales,11.11 Mega Sale,2.27,58,
01/12/2025,EMP1433,Sales,Year End Closing,4.96,47,
01/01/2025,EMP1434,HR,CNY / Year End,3.05,55,
01/02/2025,EMP1434,HR,CNY / Year End,2.73,58,
01/03/2025,EMP1434,HR,Ramadan / Raya,3.19,50,
01/04/2025,EMP1434,HR,Ramadan / Raya,3.12,56,
01/05/2025,EMP1434,HR,Normal Operations,3.06,53,
01/06/2025,EMP1434,HR,Normal Operations,3.16,45,
01/07/2025,EMP1434,HR,Normal Operations,2.58,48,
01/08/2025,EMP1434,HR,Normal Operations,3.16,47,
01/09/2025,EMP1434,HR,Normal Operations,3.7,46,
01/10/2025,EMP1434,HR,Normal Operations,3.15,54,
01/11/2025,EMP1434,HR,11.11 Mega Sale,3.63,62,
01/12/2025,EMP1434,HR,Year End Closing,3.57,57,
01/01/2025,EMP1435,Operations,CNY / Year End,4.17,50,
01/02/2025,EMP1435,Operations,CNY / Year End,3.87,48,
01/03/2025,EMP1435,Operations,Ramadan / Raya,3.47,56,
01/04/2025,EMP1435,Operations,Ramadan / Raya,3.39,51,
01/05/2025,EMP1435,Operations,Normal Operations,1.83,56,
01/06/2025,EMP1435,Operations,Normal Operations,3.1,49,
01/07/2025,EMP1435,Operations,Normal Operations,2,48,
01/08/2025,EMP1435,Operations,Normal Operations,3.33,47,
01/09/2025,EMP1435,Operations,Normal Operations,2.84,47,
01/10/2025,EMP1435,Operations,Normal Operations,3.66,46,
01/11/2025,EMP1435,Operations,11.11 Mega Sale,6.33,99,
01/12/2025,EMP1435,Operations,Year End Closing,3.73,58,
01/01/2025,EMP1436,HR,CNY / Year End,3.81,54,
01/02/2025,EMP1436,HR,CNY / Year End,3.66,58,
01/03/2025,EMP1436,HR,Ramadan / Raya,3.83,48,
01/04/2025,EMP1436,HR,Ramadan / Raya,4.29,49,
01/05/2025,EMP1436,HR,Normal Operations,3.57,59,
01/06/2025,EMP1436,HR,Normal Operations,2.3,58,
01/07/2025,EMP1436,HR,Normal Operations,2.56,58,
01/08/2025,EMP1436,HR,Normal Operations,3.71,46,
01/09/2025,EMP1436,HR,Normal Operations,2.83,50,
01/10/2025,EMP1436,HR,Normal Operations,2.65,55,
01/11/2025,EMP1436,HR,11.11 Mega Sale,3.15,59,
01/12/2025,EMP1436,HR,Year End Closing,4.15,52,
01/01/2025,EMP1437,Digital,CNY / Year End,2.56,56,
01/02/2025,EMP1437,Digital,CNY / Year End,3.58,52,
01/03/2025,EMP1437,Digital,Ramadan / Raya,3.4,57,
01/04/2025,EMP1437,Digital,Ramadan / Raya,4.24,51,
01/05/2025,EMP1437,Digital,Normal Operations,3.01,45,
01/06/2025,EMP1437,Digital,Normal Operations,2.61,47,
01/07/2025,EMP1437,Digital,Normal Operations,3.31,58,
01/08/2025,EMP1437,Digital,Normal Operations,2.78,47,
01/09/2025,EMP1437,Digital,Normal Operations,3.77,45,
01/10/2025,EMP1437,Digital,Normal Operations,3.43,47,
01/11/2025,EMP1437,Digital,11.11 Mega Sale,4.18,68,
01/12/2025,EMP1437,Digital,Year End Closing,3.28,48,
01/01/2025,EMP1438,HR,CNY / Year End,3.91,48,
01/02/2025,EMP1438,HR,CNY / Year End,2.9,52,
01/03/2025,EMP1438,HR,Ramadan / Raya,4.78,45,
01/04/2025,EMP1438,HR,Ramadan / Raya,3.57,53,
01/05/2025,EMP1438,HR,Normal Operations,3.07,45,
01/06/2025,EMP1438,HR,Normal Operations,2.97,54,
01/07/2025,EMP1438,HR,Normal Operations,2.11,48,
01/08/2025,EMP1438,HR,Normal Operations,2.67,52,
01/09/2025,EMP1438,HR,Normal Operations,3.08,48,
01/10/2025,EMP1438,HR,Normal Operations,3.55,48,
01/11/2025,EMP1438,HR,11.11 Mega Sale,3.44,58,
01/12/2025,EMP1438,HR,Year End Closing,4.18,59,
01/01/2025,EMP1439,Procurement,CNY / Year End,3.83,58,
01/02/2025,EMP1439,Procurement,CNY / Year End,4.07,48,
01/03/2025,EMP1439,Procurement,Ramadan / Raya,3.96,58,
01/04/2025,EMP1439,Procurement,Ramadan / Raya,3.75,59,
01/05/2025,EMP1439,Procurement,Normal Operations,3.39,50,
01/06/2025,EMP1439,Procurement,Normal Operations,3.86,54,
01/07/2025,EMP1439,Procurement,Normal Operations,2.49,58,
01/08/2025,EMP1439,Procurement,Normal Operations,2.05,52,
01/09/2025,EMP1439,Procurement,Normal Operations,2.57,59,
01/10/2025,EMP1439,Procurement,Normal Operations,3.29,55,
01/11/2025,EMP1439,Procurement,11.11 Mega Sale,3.57,56,
01/12/2025,EMP1439,Procurement,Year End Closing,4.45,51,
01/01/2025,EMP1440,Operations,CNY / Year End,3.35,46,
01/02/2025,EMP1440,Operations,CNY / Year End,4.91,59,
01/03/2025,EMP1440,Operations,Ramadan / Raya,3.58,53,
01/04/2025,EMP1440,Operations,Ramadan / Raya,3.12,56,
01/05/2025,EMP1440,Operations,Normal Operations,2.49,53,
01/06/2025,EMP1440,Operations,Normal Operations,3.39,54,
01/07/2025,EMP1440,Operations,Normal Operations,2.07,54,
01/08/2025,EMP1440,Operations,Normal Operations,3.54,52,
01/09/2025,EMP1440,Operations,Normal Operations,3.44,57,
01/10/2025,EMP1440,Operations,Normal Operations,2.65,48,
01/11/2025,EMP1440,Operations,11.11 Mega Sale,7.38,92,
01/12/2025,EMP1440,Operations,Year End Closing,3.61,51,
01/01/2025,EMP1441,HR,CNY / Year End,2.87,57,
01/02/2025,EMP1441,HR,CNY / Year End,3.62,56,
01/03/2025,EMP1441,HR,Ramadan / Raya,4.12,58,
01/04/2025,EMP1441,HR,Ramadan / Raya,4.1,49,
01/05/2025,EMP1441,HR,Normal Operations,3.14,53,
01/06/2025,EMP1441,HR,Normal Operations,4.83,59,
01/07/2025,EMP1441,HR,Normal Operations,3.38,54,
01/08/2025,EMP1441,HR,Normal Operations,2.55,58,
01/09/2025,EMP1441,HR,Normal Operations,3.39,51,
01/10/2025,EMP1441,HR,Normal Operations,2.55,48,
01/11/2025,EMP1441,HR,11.11 Mega Sale,2.78,65,
01/12/2025,EMP1441,HR,Year End Closing,3.21,45,
01/01/2025,EMP1442,HR,CNY / Year End,3.65,49,
01/02/2025,EMP1442,HR,CNY / Year End,3.36,49,
01/03/2025,EMP1442,HR,Ramadan / Raya,3.55,57,
01/04/2025,EMP1442,HR,Ramadan / Raya,3.82,55,
01/05/2025,EMP1442,HR,Normal Operations,2.92,54,
01/06/2025,EMP1442,HR,Normal Operations,2.97,54,
01/07/2025,EMP1442,HR,Normal Operations,3.52,51,
01/08/2025,EMP1442,HR,Normal Operations,2.48,49,
01/09/2025,EMP1442,HR,Normal Operations,1.71,52,
01/10/2025,EMP1442,HR,Normal Operations,3.27,52,
01/11/2025,EMP1442,HR,11.11 Mega Sale,3.17,59,
01/12/2025,EMP1442,HR,Year End Closing,4.27,47,
01/01/2025,EMP1443,Sales,CNY / Year End,3.12,53,
01/02/2025,EMP1443,Sales,CNY / Year End,4.38,56,
01/03/2025,EMP1443,Sales,Ramadan / Raya,3.99,51,
01/04/2025,EMP1443,Sales,Ramadan / Raya,4.19,56,
01/05/2025,EMP1443,Sales,Normal Operations,2.52,50,
01/06/2025,EMP1443,Sales,Normal Operations,3.54,58,
01/07/2025,EMP1443,Sales,Normal Operations,2.65,45,
01/08/2025,EMP1443,Sales,Normal Operations,2.76,59,
01/09/2025,EMP1443,Sales,Normal Operations,2.91,45,
01/10/2025,EMP1443,Sales,Normal Operations,2.83,56,
01/11/2025,EMP1443,Sales,11.11 Mega Sale,3.78,60,
01/12/2025,EMP1443,Sales,Year End Closing,4.89,53,
01/01/2025,EMP1444,HR,CNY / Year End,3.86,45,
01/02/2025,EMP1444,HR,CNY / Year End,3.45,58,
01/03/2025,EMP1444,HR,Ramadan / Raya,4.38,48,
01/04/2025,EMP1444,HR,Ramadan / Raya,4.25,50,
01/05/2025,EMP1444,HR,Normal Operations,3.31,47,
01/06/2025,EMP1444,HR,Normal Operations,2.61,46,
01/07/2025,EMP1444,HR,Normal Operations,3.45,52,
01/08/2025,EMP1444,HR,Normal Operations,3.33,52,
01/09/2025,EMP1444,HR,Normal Operations,2.61,59,
01/10/2025,EMP1444,HR,Normal Operations,2.67,50,
01/11/2025,EMP1444,HR,11.11 Mega Sale,3.5,63,
01/12/2025,EMP1444,HR,Year End Closing,3.54,55,
01/01/2025,EMP1445,Digital,CNY / Year End,3.45,50,
01/02/2025,EMP1445,Digital,CNY / Year End,3.8,55,
01/03/2025,EMP1445,Digital,Ramadan / Raya,3.28,49,
01/04/2025,EMP1445,Digital,Ramadan / Raya,3.81,47,
